Datum/Zeit;timestamp_text;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];EC [ug/m3];PREC [mm];RAD [W/m2];SO2 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C]
2021-01-15T15:00:00+00:00;15.01.2021 16:00;28.9;31.3;17.3;18.4;12310.8;0.6;0.0;30.2;0.5;39.3;-1.5
2021-01-15T16:00:00+00:00;15.01.2021 17:00;27.6;33.0;17.6;18.9;10344.4;0.6;0.0;6.0;0.5;36.5;-1.5
2021-01-15T18:00:00+00:00;15.01.2021 19:00;21.9;37.7;22.3;24.8;7377.7;0.8;0.0;0.0;0.5;38.7;-1.7
2021-01-15T20:00:00+00:00;15.01.2021 21:00;23.5;32.9;21.9;24.8;6609.3;0.8;0.0;0.0;0.6;38.9;-1.9
2021-01-15T23:00:00+00:00;16.01.2021 00:00;14.2;42.0;26.7;30.2;8486.0;0.9;0.0;0.0;0.7;43.4;-2.2
2021-01-16T02:00:00+00:00;16.01.2021 03:00;11.7;40.0;30.4;35.6;5202.8;0.8;0.0;0.0;0.5;41.5;-3.3
2021-01-16T06:00:00+00:00;16.01.2021 07:00;20.6;31.3;23.5;27.3;4113.6;0.6;0.0;0.0;0.8;32.3;-3.4
2021-01-16T07:00:00+00:00;16.01.2021 08:00;21.3;30.1;23.3;26.6;4826.1;0.5;0.0;0.0;0.9;31.2;-3.8
2021-01-16T11:00:00+00:00;16.01.2021 12:00;32.1;21.7;19.3;22.1;5968.1;0.5;0.0;134.7;0.8;32.1;-3.8
2021-01-16T16:00:00+00:00;16.01.2021 17:00;31.8;26.7;19.9;22.9;6270.7;0.5;0.0;17.0;0.8;29.4;-2.8
2021-01-16T17:00:00+00:00;16.01.2021 18:00;14.9;45.8;24.4;27.5;11353.1;0.8;0.0;0.0;1.3;48.2;-2.8
2021-01-16T19:00:00+00:00;16.01.2021 20:00;24.4;35.6;22.5;26.4;10414.4;1.0;0.0;0.0;0.8;37.1;-3.2
2021-01-17T01:00:00+00:00;17.01.2021 02:00;22.3;31.2;22.4;26.9;7707.0;0.7;0.0;0.0;1.8;32.3;-2.6
2021-01-17T02:00:00+00:00;17.01.2021 03:00;19.5;32.2;22.9;27.6;7343.2;0.7;0.0;0.0;1.6;33.2;-2.5
2021-01-17T04:00:00+00:00;17.01.2021 05:00;17.2;33.3;23.4;27.7;6527.2;0.6;0.1;0.0;1.4;34.9;-2.2
2021-01-17T06:00:00+00:00;17.01.2021 07:00;11.2;39.9;23.5;27.5;8410.7;0.6;0.0;0.0;1.6;42.8;-1.5
2021-01-17T07:00:00+00:00;17.01.2021 08:00;14.6;39.2;20.5;23.8;9618.2;0.6;0.0;0.0;2.3;42.0;-0.8
2021-01-17T21:00:00+00:00;17.01.2021 22:00;56.0;6.5;9.3;10.5;2972.6;0.3;0.0;0.0;0.5;6.7;2.1
2021-01-18T00:00:00+00:00;18.01.2021 01:00;61.2;4.7;6.2;7.3;1954.6;0.2;0.0;0.0;0.5;5.1;2.0
2021-01-18T02:00:00+00:00;18.01.2021 03:00;65.0;3.4;7.2;7.9;1480.8;0.1;0.0;0.0;0.5;3.5;2.0
2021-01-18T05:00:00+00:00;18.01.2021 06:00;65.5;4.1;4.9;5.6;1578.4;0.1;0.0;0.0;0.5;4.2;2.0
2021-01-18T08:00:00+00:00;18.01.2021 09:00;50.4;18.8;7.8;8.3;6597.9;0.2;0.0;9.8;0.6;19.9;2.0
2021-01-18T09:00:00+00:00;18.01.2021 10:00;63.0;9.0;7.3;7.6;4243.8;0.2;0.0;65.8;0.6;10.2;2.4
2021-01-18T10:00:00+00:00;18.01.2021 11:00;68.7;5.6;5.1;5.4;2870.8;0.1;0.0;99.2;0.5;6.6;2.8
2021-01-18T12:00:00+00:00;18.01.2021 13:00;71.6;4.2;5.4;5.4;2443.2;0.1;0.0;169.3;0.5;5.7;3.3
2021-01-18T14:00:00+00:00;18.01.2021 15:00;70.6;7.1;5.2;5.3;4797.1;0.2;0.0;102.5;0.8;8.5;3.3
2021-01-18T17:00:00+00:00;18.01.2021 18:00;54.5;18.9;6.4;6.7;9476.0;0.4;0.0;0.8;0.8;19.4;2.3
2021-01-18T18:00:00+00:00;18.01.2021 19:00;51.1;22.4;6.5;6.7;9837.3;0.5;0.0;0.0;0.8;23.1;1.5
2021-01-18T20:00:00+00:00;18.01.2021 21:00;36.5;30.1;11.6;13.3;13784.9;1.0;0.0;0.0;0.8;32.2;0.5
2021-01-18T21:00:00+00:00;18.01.2021 22:00;31.2;30.4;14.1;16.2;13692.0;1.0;0.0;0.0;0.8;31.6;0.0
2021-01-18T22:00:00+00:00;18.01.2021 23:00;46.8;15.6;10.9;12.8;8252.3;0.5;0.0;0.0;0.5;16.4;-1.2
2021-01-18T23:00:00+00:00;19.01.2021 00:00;59.7;7.6;6.5;7.6;4576.4;0.3;0.0;0.0;0.4;8.0;-1.3
2021-01-19T05:00:00+00:00;19.01.2021 06:00;12.9;43.2;9.9;10.5;10055.0;0.6;0.0;0.0;1.1;46.9;-2.9
2021-01-19T11:00:00+00:00;19.01.2021 12:00;35.9;35.6;16.6;16.5;16429.2;0.9;0.0;310.3;2.3;65.0;0.8
2021-01-19T14:00:00+00:00;19.01.2021 15:00;46.0;35.4;11.4;10.2;11063.3;0.4;0.0;140.2;1.2;46.7;3.5
2021-01-19T15:00:00+00:00;19.01.2021 16:00;32.6;49.7;14.5;12.8;16795.7;0.6;0.0;136.7;2.8;69.2;3.8
2021-01-19T19:00:00+00:00;19.01.2021 20:00;3.0;69.7;18.4;18.4;17872.3;1.2;0.0;0.0;3.0;86.2;2.3
2021-01-19T20:00:00+00:00;19.01.2021 21:00;4.9;63.9;18.1;18.8;14992.3;1.1;0.0;0.0;2.1;73.0;2.1
2021-01-19T21:00:00+00:00;19.01.2021 22:00;11.8;54.2;17.5;19.2;12988.0;1.0;0.0;0.0;1.9;57.7;1.7
2021-01-19T23:00:00+00:00;20.01.2021 00:00;29.0;34.2;12.8;13.8;11357.7;0.7;0.0;0.0;2.3;35.3;1.5
2021-01-20T04:00:00+00:00;20.01.2021 05:00;32.0;26.9;11.6;12.2;9453.2;0.5;0.0;0.0;2.2;27.5;0.4
2021-01-20T07:00:00+00:00;20.01.2021 08:00;6.2;54.0;14.0;14.8;15842.1;0.6;0.0;0.0;2.6;65.1;0.0
2021-01-20T10:00:00+00:00;20.01.2021 11:00;35.6;31.5;14.8;14.5;13121.5;0.5;0.0;165.2;2.5;45.1;3.0
2021-01-20T13:00:00+00:00;20.01.2021 14:00;45.7;30.3;13.1;11.4;15263.6;0.4;0.0;256.0;2.5;44.2;5.3
2021-01-20T14:00:00+00:00;20.01.2021 15:00;47.0;30.8;13.3;11.0;14739.9;0.5;0.0;258.3;2.4;44.0;5.7
2021-01-20T17:00:00+00:00;20.01.2021 18:00;38.5;41.1;9.3;8.0;14427.5;0.5;0.0;0.7;2.4;42.2;5.1
2021-01-20T23:00:00+00:00;21.01.2021 00:00;28.9;37.9;14.2;14.1;12484.7;0.7;0.0;0.0;3.1;38.9;2.7
2021-01-21T01:00:00+00:00;21.01.2021 02:00;41.7;24.4;9.9;10.7;8078.4;0.5;0.0;0.0;1.9;25.1;3.7
2021-01-21T02:00:00+00:00;21.01.2021 03:00;39.5;25.5;10.4;11.1;7791.1;0.5;0.0;0.0;1.9;26.2;3.8
2021-01-21T09:00:00+00:00;21.01.2021 10:00;84.2;3.8;1.6;0.7;1833.2;0.0;0.0;65.2;0.7;4.3;11.6
2021-01-21T10:00:00+00:00;21.01.2021 11:00;83.2;3.7;1.5;0.7;2410.2;0.0;0.0;244.3;0.8;4.6;12.6
2021-01-21T15:00:00+00:00;21.01.2021 16:00;81.5;3.6;2.5;1.9;2662.0;0.1;0.0;65.5;0.5;4.0;13.4
2021-01-21T19:00:00+00:00;21.01.2021 20:00;81.1;2.7;1.8;1.7;2540.0;0.1;0.0;0.0;0.4;2.9;13.2
2021-01-21T22:00:00+00:00;21.01.2021 23:00;82.4;2.2;2.3;1.7;1810.0;0.1;0.0;0.0;0.3;2.1;12.6
2021-01-22T00:00:00+00:00;22.01.2021 01:00;79.8;1.9;1.3;1.1;1424.1;0.0;0.1;0.0;0.3;1.9;10.4
2021-01-22T02:00:00+00:00;22.01.2021 03:00;89.3;1.8;5.3;5.7;2212.8;0.5;0.0;0.0;0.4;1.9;11.0
2021-01-22T09:00:00+00:00;22.01.2021 10:00;55.8;30.9;5.1;2.3;15767.0;0.2;0.0;148.2;0.7;36.9;11.2
2021-01-22T10:00:00+00:00;22.01.2021 11:00;53.6;29.6;9.2;3.2;16896.1;0.2;0.0;188.5;1.0;37.3;11.5
2021-01-22T11:00:00+00:00;22.01.2021 12:00;57.2;23.9;8.6;3.2;16654.0;0.2;0.0;110.0;1.5;27.5;11.1
2021-01-22T15:00:00+00:00;22.01.2021 16:00;65.1;16.8;4.0;3.1;12031.8;0.3;1.9;28.0;0.6;17.7;8.5
2021-01-22T16:00:00+00:00;22.01.2021 17:00;57.4;24.0;5.0;3.4;21461.0;0.3;0.1;31.7;0.6;25.6;8.1
2021-01-22T20:00:00+00:00;22.01.2021 21:00;58.7;10.5;5.7;6.7;4034.9;0.2;1.1;0.0;0.3;10.9;4.1
2021-01-23T03:00:00+00:00;23.01.2021 04:00;67.6;2.1;4.1;4.2;2043.7;0.1;0.0;0.0;0.3;2.2;2.6
2021-01-23T04:00:00+00:00;23.01.2021 05:00;62.5;2.7;3.7;3.8;1685.3;0.1;0.0;0.0;0.2;2.8;2.4
2021-01-23T07:00:00+00:00;23.01.2021 08:00;35.9;24.0;6.1;6.0;8392.0;0.4;0.0;0.2;1.3;24.9;2.2
2021-01-23T14:00:00+00:00;23.01.2021 15:00;69.1;6.7;5.3;5.5;4668.4;0.2;0.5;46.8;0.8;7.7;4.8
2021-01-23T15:00:00+00:00;23.01.2021 16:00;63.2;14.7;3.0;2.4;9351.0;0.1;0.0;69.7;0.9;16.4;4.4
2021-01-23T17:00:00+00:00;23.01.2021 18:00;56.0;15.6;4.9;4.9;9996.4;0.3;0.0;0.8;1.0;16.1;4.8
2021-01-23T20:00:00+00:00;23.01.2021 21:00;66.3;5.5;3.2;3.5;4814.0;0.2;2.2;0.0;0.4;5.8;3.6
2021-01-23T23:00:00+00:00;24.01.2021 00:00;71.0;1.6;1.0;1.0;1365.1;0.0;0.2;0.0;0.3;1.7;3.2
2021-01-24T02:00:00+00:00;24.01.2021 03:00;66.5;1.7;1.5;1.6;1037.9;0.0;0.0;0.0;0.3;1.9;1.9
2021-01-24T05:00:00+00:00;24.01.2021 06:00;71.5;1.7;2.1;2.0;1803.3;0.0;0.1;0.0;0.3;1.8;0.8
2021-01-24T06:00:00+00:00;24.01.2021 07:00;73.2;2.2;2.8;2.7;2561.0;0.1;0.0;0.0;0.4;2.5;1.0
2021-01-24T10:00:00+00:00;24.01.2021 11:00;72.5;2.5;3.9;3.6;2793.0;0.1;0.0;310.2;0.5;3.3;2.5
2021-01-24T15:00:00+00:00;24.01.2021 16:00;77.2;1.7;3.9;3.8;2104.9;0.1;0.0;226.8;0.3;2.1;3.7
2021-01-24T21:00:00+00:00;24.01.2021 22:00;37.2;27.1;11.5;11.6;11949.4;0.7;0.0;0.0;1.5;27.8;0.9
2021-01-24T23:00:00+00:00;25.01.2021 00:00;41.6;21.4;9.5;9.5;9476.5;0.5;0.0;0.0;1.8;22.0;1.1
2021-01-25T00:00:00+00:00;25.01.2021 01:00;50.6;14.6;5.0;5.5;7074.9;0.3;0.7;0.0;1.0;15.1;0.6
2021-01-25T02:00:00+00:00;25.01.2021 03:00;44.2;16.6;8.0;8.8;5679.6;0.3;0.0;0.0;0.9;17.0;0.4
2021-01-25T03:00:00+00:00;25.01.2021 04:00;65.1;6.8;3.6;4.0;2813.7;0.1;0.0;0.0;0.6;7.2;1.5
2021-01-25T04:00:00+00:00;25.01.2021 05:00;69.1;5.1;1.6;1.4;2439.8;0.0;0.0;0.2;0.6;5.1;2.1
2021-01-25T05:00:00+00:00;25.01.2021 06:00;73.5;1.9;1.4;1.1;1492.9;0.0;0.0;0.0;0.5;2.0;1.6
2021-01-25T08:00:00+00:00;25.01.2021 09:00;67.5;7.3;2.6;2.0;3121.4;0.1;0.0;12.2;0.5;7.7;1.7
2021-01-25T09:00:00+00:00;25.01.2021 10:00;68.8;5.6;2.1;1.8;3729.3;0.1;0.0;64.8;0.5;6.5;1.8
2021-01-25T14:00:00+00:00;25.01.2021 15:00;68.6;5.3;3.6;2.0;4212.4;0.1;1.1;153.8;0.5;6.7;0.8
2021-01-25T18:00:00+00:00;25.01.2021 19:00;60.7;6.4;4.2;4.7;3243.8;0.2;0.0;0.0;0.4;6.9;1.4
2021-01-25T19:00:00+00:00;25.01.2021 20:00;61.4;5.1;4.3;4.8;3032.4;0.2;0.0;0.0;0.4;5.4;1.2
2021-01-25T22:00:00+00:00;25.01.2021 23:00;59.7;3.8;6.2;7.1;2282.9;0.2;0.0;0.0;0.4;4.0;1.4
2021-01-26T02:00:00+00:00;26.01.2021 03:00;54.8;4.5;8.4;10.3;2233.6;0.2;0.0;0.0;0.4;4.7;0.5
2021-01-26T05:00:00+00:00;26.01.2021 06:00;59.9;5.2;7.2;8.6;3157.0;0.1;0.0;0.0;0.6;5.2;0.4
2021-01-26T06:00:00+00:00;26.01.2021 07:00;57.1;8.4;7.5;8.8;4982.9;0.2;0.0;0.0;0.8;8.7;0.3
2021-01-26T12:00:00+00:00;26.01.2021 13:00;75.6;2.7;4.5;4.3;2732.8;0.1;0.0;360.5;0.6;3.6;3.8
2021-01-26T13:00:00+00:00;26.01.2021 14:00;76.9;3.4;5.5;5.1;2922.4;0.1;0.0;250.5;0.5;4.3;3.9
2021-01-26T15:00:00+00:00;26.01.2021 16:00;75.0;4.7;5.4;4.4;4026.9;0.1;0.0;108.8;0.5;5.3;3.6
2021-01-26T16:00:00+00:00;26.01.2021 17:00;74.6;4.8;5.1;4.0;3890.0;0.1;0.0;70.8;0.5;5.4;3.5
2021-01-26T19:00:00+00:00;26.01.2021 20:00;64.2;9.4;6.3;6.0;7439.8;0.3;0.0;0.0;0.7;9.6;1.9
2021-01-26T22:00:00+00:00;26.01.2021 23:00;59.0;9.9;6.8;6.6;9122.6;0.3;0.0;0.0;0.7;10.3;1.5
2021-01-27T05:00:00+00:00;27.01.2021 06:00;43.2;16.4;6.1;6.7;7549.0;0.3;0.0;0.0;1.3;17.1;-0.4
2021-01-27T08:00:00+00:00;27.01.2021 09:00;7.6;59.2;11.8;10.1;17300.7;0.7;0.1;5.5;2.9;80.8;-0.3
2021-01-27T13:00:00+00:00;27.01.2021 14:00;27.4;42.3;13.0;16.2;11901.2;0.6;1.2;40.2;1.5;51.0;-0.2
2021-01-27T14:00:00+00:00;27.01.2021 15:00;43.7;25.4;9.8;12.8;7875.3;0.4;0.9;49.0;1.0;30.1;0.1
2021-01-27T15:00:00+00:00;27.01.2021 16:00;21.8;51.3;9.6;12.0;11942.6;0.6;0.8;29.3;1.0;67.9;0.2
2021-01-27T16:00:00+00:00;27.01.2021 17:00;16.7;59.9;11.0;13.8;13625.2;0.6;0.2;18.7;1.4;78.3;0.3
2021-01-27T22:00:00+00:00;27.01.2021 23:00;3.5;61.0;16.2;21.3;12196.8;1.1;0.6;0.0;1.6;73.6;1.0
2021-01-28T04:00:00+00:00;28.01.2021 05:00;5.8;37.5;8.1;12.2;8636.5;0.5;0.9;0.0;2.4;42.3;1.8
2021-01-28T07:00:00+00:00;28.01.2021 08:00;1.7;45.5;7.6;10.9;12620.1;0.5;1.9;0.2;2.4;80.8;2.3
2021-01-28T09:00:00+00:00;28.01.2021 10:00;3.2;45.9;5.8;7.8;13803.1;0.6;0.1;13.0;2.0;84.1;3.3
2021-01-28T12:00:00+00:00;28.01.2021 13:00;54.6;3.5;0.7;0.5;1706.7;0.0;0.0;111.2;1.8;3.8;11.8
2021-01-28T13:00:00+00:00;28.01.2021 14:00;54.4;2.4;0.5;0.3;1120.9;0.0;0.0;288.5;1.6;2.9;13.3
2021-01-28T14:00:00+00:00;28.01.2021 15:00;51.9;2.9;0.4;0.3;2144.3;0.0;0.0;175.5;1.2;3.7;13.5
2021-01-28T18:00:00+00:00;28.01.2021 19:00;55.8;3.9;0.7;0.7;2411.9;0.1;0.0;0.0;0.7;4.1;12.6
2021-01-28T19:00:00+00:00;28.01.2021 20:00;57.8;3.5;0.9;1.0;2297.7;0.1;1.0;0.0;0.6;3.6;11.6
2021-01-28T20:00:00+00:00;28.01.2021 21:00;55.6;4.1;1.2;1.3;3127.0;0.1;0.1;0.0;0.7;4.0;10.9
2021-01-28T21:00:00+00:00;28.01.2021 22:00;59.6;3.4;1.1;1.2;3116.3;0.1;0.3;0.7;0.8;3.6;11.3
2021-01-29T00:00:00+00:00;29.01.2021 01:00;59.9;1.9;0.9;0.8;1322.3;0.0;0.0;0.0;0.5;2.1;10.5
2021-01-29T01:00:00+00:00;29.01.2021 02:00;60.9;1.5;0.8;0.6;815.1;0.0;0.0;0.3;0.5;1.7;10.9
2021-01-29T02:00:00+00:00;29.01.2021 03:00;64.3;1.6;1.0;0.8;728.9;0.0;1.8;0.0;0.4;1.7;10.6
2021-01-29T04:00:00+00:00;29.01.2021 05:00;61.2;1.1;0.4;0.2;768.9;0.0;0.3;0.3;0.3;1.2;9.9
2021-01-29T08:00:00+00:00;29.01.2021 09:00;72.2;2.5;1.8;1.2;2097.7;0.1;0.3;10.8;0.2;3.0;10.1
2021-01-29T10:00:00+00:00;29.01.2021 11:00;75.2;2.3;2.3;1.7;2452.5;0.0;0.0;51.7;0.3;2.5;10.4
2021-01-29T11:00:00+00:00;29.01.2021 12:00;74.2;2.5;3.0;2.3;2588.3;0.1;0.0;51.2;0.2;2.8;10.1
2021-01-29T13:00:00+00:00;29.01.2021 14:00;78.5;1.6;4.1;3.3;2174.3;0.0;0.0;273.8;0.3;1.9;11.3
2021-01-29T14:00:00+00:00;29.01.2021 15:00;77.2;1.9;4.3;3.5;2474.9;0.1;0.0;212.2;0.2;2.3;11.2
2021-01-29T15:00:00+00:00;29.01.2021 16:00;79.3;1.6;4.1;3.3;2101.0;0.1;0.0;170.7;0.2;2.1;11.2
2021-01-29T16:00:00+00:00;29.01.2021 17:00;75.3;4.2;2.4;2.0;2992.3;0.1;0.6;12.2;0.2;4.5;8.3
2021-01-29T19:00:00+00:00;29.01.2021 20:00;77.1;2.4;2.9;2.6;3019.1;0.1;0.2;0.0;0.2;2.6;7.0
2021-01-29T20:00:00+00:00;29.01.2021 21:00;74.3;2.2;3.6;3.5;3224.4;0.1;0.5;0.0;0.2;2.5;7.7
2021-01-29T21:00:00+00:00;29.01.2021 22:00;75.0;1.7;3.6;3.4;2822.3;0.1;0.5;0.0;0.2;1.8;7.8
2021-01-29T22:00:00+00:00;29.01.2021 23:00;74.1;1.5;2.7;2.5;2702.6;0.0;0.0;0.5;0.2;1.9;7.9
2021-01-29T23:00:00+00:00;30.01.2021 00:00;74.0;1.2;2.6;2.5;2207.0;0.1;0.0;0.0;0.2;1.5;7.7
2021-01-30T00:00:00+00:00;30.01.2021 01:00;75.0;0.9;5.1;3.7;2499.0;0.0;0.2;0.0;0.2;1.1;7.6
2021-01-30T01:00:00+00:00;30.01.2021 02:00;74.5;0.8;6.5;4.4;3132.1;0.0;0.0;0.0;0.2;0.9;7.4
2021-01-30T06:00:00+00:00;30.01.2021 07:00;66.3;3.6;7.7;5.3;4226.1;0.1;0.0;0.0;0.4;3.9;7.1
2021-01-30T08:00:00+00:00;30.01.2021 09:00;22.9;36.3;9.2;6.4;15930.2;0.3;0.0;14.7;2.2;39.4;5.9
2021-01-30T11:00:00+00:00;30.01.2021 12:00;27.8;30.4;9.1;7.2;14109.6;0.4;0.5;85.8;1.7;38.7;6.8
2021-01-30T12:00:00+00:00;30.01.2021 13:00;33.9;26.5;9.0;7.3;13158.3;0.4;1.0;65.0;1.7;31.3;6.6
2021-01-30T15:00:00+00:00;30.01.2021 16:00;31.4;32.1;7.4;6.6;12775.5;0.4;0.1;47.3;1.0;36.5;7.5
2021-01-30T16:00:00+00:00;30.01.2021 17:00;32.1;32.6;7.2;6.3;14183.9;0.5;0.1;25.2;1.1;35.8;7.5
2021-01-30T19:00:00+00:00;30.01.2021 20:00;13.3;46.8;17.1;17.0;15536.8;1.0;0.4;0.0;1.5;49.0;6.9
2021-01-31T00:00:00+00:00;31.01.2021 01:00;38.4;15.9;8.9;8.9;10587.8;0.3;0.0;0.2;0.7;16.4;6.8
2021-01-31T02:00:00+00:00;31.01.2021 03:00;47.8;7.1;7.0;6.8;4590.1;0.2;0.6;0.0;0.4;7.4;6.8
2021-01-31T08:00:00+00:00;31.01.2021 09:00;21.1;13.0;5.1;6.0;2250.2;0.1;0.1;11.2;0.1;14.3;2.6
2021-01-31T09:00:00+00:00;31.01.2021 10:00;23.6;12.3;5.1;5.9;2593.8;0.5;0.1;37.5;0.2;14.8;2.7
2021-01-31T12:00:00+00:00;31.01.2021 13:00;24.2;12.9;7.5;8.8;4919.4;0.2;0.0;149.7;0.4;19.3;3.8
2021-01-31T13:00:00+00:00;31.01.2021 14:00;24.0;16.1;8.3;9.7;3590.6;0.3;0.0;114.3;0.4;23.2;4.3
2021-01-31T16:00:00+00:00;31.01.2021 17:00;11.7;32.2;11.6;13.5;9011.6;0.4;0.0;17.5;1.0;38.2;5.5
2021-01-31T18:00:00+00:00;31.01.2021 19:00;4.3;39.8;12.1;13.5;12694.8;0.8;0.0;0.0;1.0;48.5;5.9
2021-01-31T19:00:00+00:00;31.01.2021 20:00;6.0;37.6;11.9;13.1;12639.5;0.8;0.0;0.0;1.5;42.0;6.1
2021-01-31T20:00:00+00:00;31.01.2021 21:00;8.1;37.5;11.9;13.1;12202.3;0.7;0.0;0.0;1.8;40.9;6.3
2021-01-31T22:00:00+00:00;31.01.2021 23:00;25.9;24.1;8.4;9.2;9666.5;0.5;0.0;0.0;1.8;24.5;6.6
2021-01-31T23:00:00+00:00;01.02.2021 00:00;36.4;17.0;7.0;7.3;7442.5;0.3;0.4;0.0;1.4;17.6;6.8
2021-02-01T00:00:00+00:00;01.02.2021 01:00;39.4;13.2;5.8;7.5;4882.7;0.3;1.4;0.0;0.9;13.9;6.5
2021-02-01T01:00:00+00:00;01.02.2021 02:00;30.8;17.1;7.3;9.8;6038.2;0.3;1.6;0.0;0.8;17.4;6.2
2021-02-01T20:00:00+00:00;01.02.2021 21:00;64.6;4.2;2.2;2.7;4084.5;0.1;0.0;0.3;0.5;4.3;8.6
2021-02-02T00:00:00+00:00;02.02.2021 01:00;52.9;3.8;3.7;4.1;2383.3;0.1;0.0;0.0;0.4;4.1;7.5
2021-02-02T02:00:00+00:00;02.02.2021 03:00;46.3;5.4;3.2;3.5;3014.0;0.1;0.0;0.0;0.4;5.5;7.5
2021-02-02T06:00:00+00:00;02.02.2021 07:00;12.2;37.0;6.8;7.0;13109.3;0.3;0.0;0.0;1.9;39.9;6.9
2021-02-02T08:00:00+00:00;02.02.2021 09:00;5.3;52.2;6.4;6.0;19499.6;0.4;0.0;13.0;3.3;81.9;7.1
2021-02-02T11:00:00+00:00;02.02.2021 12:00;21.6;45.7;10.8;8.5;16946.4;0.5;0.5;79.5;2.0;85.5;10.0
2021-02-02T12:00:00+00:00;02.02.2021 13:00;63.2;3.0;0.8;0.6;2310.7;0.0;0.0;225.8;1.3;3.5;12.9
2021-02-02T14:00:00+00:00;02.02.2021 15:00;61.0;3.6;0.9;0.5;2445.1;0.1;0.0;82.8;0.7;4.1;14.4
2021-02-02T15:00:00+00:00;02.02.2021 16:00;58.8;4.5;1.0;0.5;3266.0;0.1;0.0;57.8;0.6;5.0;14.1
2021-02-02T18:00:00+00:00;02.02.2021 19:00;58.6;4.0;1.3;1.1;3196.2;0.1;0.0;0.0;0.5;4.1;13.3
2021-02-02T20:00:00+00:00;02.02.2021 21:00;68.1;1.5;1.4;1.3;2251.5;0.0;0.0;0.0;0.4;2.0;13.2
2021-02-02T23:00:00+00:00;03.02.2021 00:00;59.8;1.3;1.0;0.7;1665.7;0.0;0.1;0.0;0.3;1.3;11.7
2021-02-03T00:00:00+00:00;03.02.2021 01:00;49.1;6.0;1.2;0.9;6402.8;0.1;0.1;0.0;0.5;6.3;11.1
2021-02-03T01:00:00+00:00;03.02.2021 02:00;53.5;3.5;1.0;0.8;3540.5;0.0;0.0;0.0;0.5;3.7;12.7
2021-02-03T03:00:00+00:00;03.02.2021 04:00;30.5;18.1;3.6;3.1;9936.6;0.2;0.0;0.0;1.5;18.4;10.3
2021-02-03T04:00:00+00:00;03.02.2021 05:00;25.6;21.2;4.8;4.6;10750.1;0.2;0.0;0.0;2.2;21.7;10.0
2021-02-03T07:00:00+00:00;03.02.2021 08:00;2.3;41.2;7.9;6.7;15408.9;0.4;0.6;0.2;1.7;67.6;9.3
2021-02-03T10:00:00+00:00;03.02.2021 11:00;7.5;38.9;7.9;6.9;14259.6;0.4;0.6;19.2;1.1;52.8;9.7
2021-02-03T17:00:00+00:00;03.02.2021 18:00;85.2;1.9;1.2;0.8;2620.6;0.0;0.0;4.8;0.3;2.0;12.5
2021-02-03T20:00:00+00:00;03.02.2021 21:00;82.0;1.2;2.5;2.1;3223.1;0.1;0.0;0.0;0.2;1.4;12.0
2021-02-03T21:00:00+00:00;03.02.2021 22:00;81.3;0.9;2.6;2.1;3156.8;0.0;0.0;0.0;0.3;1.3;12.0
2021-02-03T22:00:00+00:00;03.02.2021 23:00;79.4;0.9;2.8;2.4;2575.5;0.1;0.0;0.0;0.2;0.9;11.0
2021-02-04T00:00:00+00:00;04.02.2021 01:00;84.2;0.6;1.2;1.0;2031.2;0.0;0.0;0.0;0.2;0.8;8.1
2021-02-04T01:00:00+00:00;04.02.2021 02:00;82.4;0.7;1.6;1.3;1879.9;0.0;0.0;0.0;0.2;0.8;8.3
2021-02-04T03:00:00+00:00;04.02.2021 04:00;73.1;2.0;1.8;1.5;3478.9;0.0;0.0;0.0;0.3;2.1;7.5
2021-02-04T09:00:00+00:00;04.02.2021 10:00;5.2;56.5;12.7;7.4;26393.7;0.9;0.0;99.7;2.2;165.1;5.3
2021-02-04T11:00:00+00:00;04.02.2021 12:00;26.5;40.9;11.9;7.8;17852.0;0.5;0.0;219.2;1.8;70.5;7.8
2021-02-04T12:00:00+00:00;04.02.2021 13:00;39.5;31.1;9.7;7.7;12590.7;0.3;0.0;252.2;1.4;45.1;9.1
2021-02-04T13:00:00+00:00;04.02.2021 14:00;53.8;18.6;7.1;5.4;12070.2;0.2;0.0;219.2;0.8;23.4;10.3
2021-02-04T14:00:00+00:00;04.02.2021 15:00;48.1;21.2;8.5;5.5;14468.5;0.2;0.0;139.3;0.7;25.8;10.5
2021-02-04T15:00:00+00:00;04.02.2021 16:00;46.9;23.4;9.3;5.3;12719.1;0.2;0.0;78.5;0.6;26.7;10.4
2021-02-04T23:00:00+00:00;05.02.2021 00:00;29.0;27.3;9.2;8.8;10604.9;0.4;0.0;0.0;1.2;27.8;8.2
2021-02-05T04:00:00+00:00;05.02.2021 05:00;6.5;23.1;11.2;12.2;8616.8;0.6;0.0;0.0;0.8;24.8;5.5
2021-02-05T07:00:00+00:00;05.02.2021 08:00;3.0;37.7;11.6;11.0;14651.7;0.5;0.0;1.2;2.3;54.9;6.4
2021-02-05T09:00:00+00:00;05.02.2021 10:00;6.8;32.7;14.6;11.7;16616.3;0.6;0.0;65.3;2.6;61.7;6.8
2021-02-05T14:00:00+00:00;05.02.2021 15:00;17.7;38.0;19.9;15.2;17118.4;0.6;0.0;141.0;2.8;58.9;12.7
